item_count,complexity,active_orders,hour_of_day,prep_time
1,6,14,7,34.56609264492598
4,5,1,2,22.78608108834511
1,1,7,16,20.24641502127849
4,5,13,20,39.43452619283004
1,5,7,7,21.730047794083625
2,9,6,10,26.1316347056015
5,1,5,19,25.852803309661457
3,5,0,17,21.36860830516131
4,7,7,15,32.49012572746471
5,6,0,12,22.547286170619717
3,6,7,8,28.666182721509983
3,7,10,18,38.376899160655356
1,6,1,6,13.381737792626488
2,5,7,16,21.443686166642944
2,5,9,7,29.51354925052053
5,9,11,7,43.17322152841377
2,8,3,2,21.630940147088847
4,4,6,15,25.946266439924226
2,4,4,11,18.368590334557
5,5,7,14,33.077675530796924
2,3,11,20,32.59513835617805
4,8,14,3,39.59079009168925
1,7,5,22,28.740481668647938
5,5,13,6,38.017778535671944
1,3,14,10,28.223256131411343
1,5,4,23,18.279761229918023
1,3,0,4,11.549650708321732
3,5,2,12,19.198460383317638
3,1,9,10,20.92438418583102
1,6,8,4,23.10690503168018
5,4,14,7,35.70179070824658
4,4,13,20,40.44456625900673
4,8,8,16,35.498943675190205
2,2,4,10,19.72105058695127
5,4,2,18,27.94306188535531
3,2,5,17,21.402818389350596
1,1,4,9,13.394125226368285
2,3,14,4,30.89919646551922
4,8,0,23,26.616734860115844
3,6,1,0,22.36409416115483
3,7,11,16,34.91687997945495
1,2,4,16,13.572848161218108
4,6,13,0,38.15159681816207
5,8,8,0,39.32860233898757
3,8,11,22,41.550664794536935
1,4,3,21,20.8093181738339
5,6,8,8,35.24280060571222
4,5,2,3,20.12975321863079
3,9,0,8,23.780092993196018
5,8,5,13,31.038450159696705
5,2,14,14,34.55702773893403
5,7,9,15,38.792960002555155
3,7,13,15,38.38175927451295
3,1,6,12,15.964085771351519
2,1,3,13,12.86257161070055
4,4,9,21,31.80187053849304
1,5,4,20,26.416578356197725
5,4,3,8,23.435065670321276
2,7,2,22,27.051785641549706
1,3,0,8,11.748084847161138
2,7,12,20,39.311710339695544
3,8,5,3,23.21452092311089
5,6,9,9,35.52225487327896
1,6,4,2,19.703073872181083
1,8,10,20,37.69160237804067
1,8,0,8,19.405522538152525
1,7,4,18,28.563396693509482
1,6,5,15,20.543670199723405
2,6,9,15,26.542162774706487
5,6,4,16,30.580698694628456
3,8,0,17,24.126809009808117
3,1,13,9,28.54442881602929
3,5,4,20,28.74155380028196
3,3,9,18,32.14125521210809
2,8,0,21,23.41548181606384
4,6,10,14,36.15113587599999
5,2,2,14,20.091888522376777
1,7,11,10,30.44892464021775
4,7,12,7,37.06376865080096
3,5,1,21,19.76089234365839
4,8,12,15,40.55039413130308
5,5,0,9,20.50322331074947
1,1,3,8,12.316116501589578
1,9,1,14,20.059576560077996
5,4,4,21,30.112948448235244
5,2,9,4,28.001693888937897
3,4,0,19,20.313316341205336
1,9,11,1,33.248208332475556
4,2,9,21,30.838179991401173
2,4,0,15,12.919070322245837
2,2,10,17,26.345741487711194
5,5,9,15,31.697119191701887
3,3,3,4,20.22414801248997
2,2,6,0,20.53647721647892
1,9,13,18,42.947864488035805
5,5,13,9,37.00903092829298
4,5,1,20,26.302520889128417
5,1,1,12,17.36431672697423
4,6,0,22,28.05442896803023
5,7,4,23,29.815253343751856
5,1,5,22,28.41695972095537
5,9,12,22,47.38841604554565
4,8,5,10,33.23439232868359
4,8,1,14,26.17651369595687
5,7,11,1,38.435810046087504
2,5,11,5,30.379015536745587
3,3,6,20,30.971000594446995
3,9,5,10,29.289629444939063
3,7,7,14,31.97884999051736
4,8,5,8,29.364827576674035
4,6,8,11,31.687658295370618
2,5,9,3,25.71044866166292
3,8,1,22,28.45737597069407
3,3,6,23,21.3429078763834
5,7,4,13,31.6964351016075
4,2,0,21,20.005511720901495
3,3,2,2,18.96041402821016
2,2,3,20,19.546342054749587
2,5,11,16,29.68892329157329
3,7,1,12,25.61519695694249
4,1,6,7,20.20901746136097
2,9,0,11,21.04694346321257
5,1,2,11,18.407583046329023
2,1,11,11,23.66483710272353
1,8,8,1,29.841608360039157
1,6,10,9,28.08596978618471
4,6,13,22,43.090394180363674
3,9,1,8,23.391345001275457
4,4,4,0,24.403137057172728
4,8,3,3,29.256601764760184
4,4,11,22,38.54320043044687
4,2,2,13,17.743296156188144
5,8,4,15,31.78653170847526
5,7,5,17,32.912713524790576
2,4,0,1,12.882716058429068
1,9,1,5,18.110040196553356
4,9,0,2,24.282102094591345
2,8,2,19,27.121360340414935
1,1,7,18,24.04481217299365
3,7,7,12,33.95850412231736
5,5,3,16,24.281114106622244
1,7,5,13,23.33161521792324
3,9,11,21,41.64628438465483
1,2,8,10,20.562390198275065
5,4,13,15,37.15979133796374
5,4,6,10,26.44683202313058
2,2,1,17,11.957712242021195
4,3,10,1,29.2139588970113
1,8,1,22,27.66050596359841
1,9,2,20,26.59241863525869
3,6,7,7,25.29728155820684
5,2,9,13,31.40604526020848
1,2,14,1,27.794586364266436
5,7,8,12,32.77422657975453
1,8,12,9,34.01268567874086
2,8,13,7,38.223334725920004
4,6,2,6,24.587491040670482
1,8,8,12,31.325153720844128
5,1,11,23,30.81065629440781
2,9,11,18,41.31099097214563
1,1,9,23,19.707768143519306
3,3,11,14,28.971788728373742
4,9,7,21,41.65613601795824
1,5,4,1,19.0008358106723
2,9,10,21,41.39906653577996
3,9,9,4,35.923875251081256
2,6,2,18,25.611124793476176
2,1,10,0,21.883924184717966
3,7,6,6,28.102624403167496
2,6,8,17,28.238039036130353
3,9,11,0,39.726206854459136
1,7,5,0,24.508798393150908
3,4,2,6,17.9710559872281
3,7,4,16,23.10214526811578
4,2,6,5,24.679516367954875
3,6,7,19,38.765936550927286
3,6,12,11,33.84827759518756
1,2,13,19,29.672773324392796
4,4,11,14,33.841052416774595
5,8,3,12,28.878233805832842
1,8,1,11,23.192396709654993
1,8,9,20,35.624620388067065
5,8,1,1,28.146776196077735
3,1,11,20,29.15176954096289
2,2,2,17,16.164137994646364
4,4,7,3,26.511605393714458
2,9,0,9,23.918429367773623
5,3,13,10,35.89817868986457
1,6,6,20,30.7828482385155
1,7,5,5,23.817955362078827
4,8,13,5,46.83269606603604
1,7,1,8,19.809943058200272
1,3,8,19,26.392540020723676
4,6,12,12,35.621909859886074
4,5,11,4,35.45334107053396
5,4,4,5,25.066783810494197
1,1,1,3,8.151592777782252
1,7,2,5,18.96263057669144
5,8,6,17,33.8156921289863
3,2,6,12,25.699568045562884
3,7,9,22,37.88494608444618
3,6,0,2,18.677989208208785
5,5,14,9,41.477587266261075
1,4,9,3,24.177018568867286
5,2,13,14,36.18952686282452
5,6,10,11,39.82351560261979
3,5,10,14,27.516478474904346
2,2,11,20,25.44980945509961
1,7,3,9,25.08293787976494
3,6,5,11,24.625355149485088
2,9,7,21,32.502980162008036
2,5,2,7,17.850274123741972
4,9,13,20,45.16477827964014
1,9,2,20,26.35496535967048
2,1,7,2,20.611486887113642
3,5,7,6,26.18120592821241
4,9,7,17,31.66425430849101
1,7,0,2,17.565080202574492
5,6,7,14,30.697696613072807
3,6,7,1,27.901304599013056
2,7,1,14,20.315790886900206
2,1,11,12,25.390964568290446
3,4,8,23,25.58922416672595
2,1,6,19,24.095566780091147
4,6,7,9,27.209768555264947
1,4,1,23,15.997529337479326
4,1,3,23,20.697860651464275
2,9,6,23,29.239529750134984
5,4,5,23,25.362819533501966
1,6,6,7,21.044798225070565
1,7,0,15,17.449025925888776
3,8,7,15,33.832143838240754
3,9,12,1,38.04844367537104
5,9,6,8,37.92288449276132
1,8,12,7,31.097232529786233
5,3,3,10,22.396914167103176
3,2,0,0,13.91280793109837
3,5,14,20,40.7327897484959
1,1,7,10,16.234479666581986
4,3,9,17,30.793286612572697
2,1,6,20,25.224687593480457
3,3,7,14,23.550359113205165
3,4,9,23,26.759006582273045
4,7,0,8,22.299169830966022
4,5,4,8,27.368783244599125
5,5,8,0,30.769968773781425
5,1,4,6,18.377219872128492
2,8,12,11,32.775683432392924
2,4,13,23,31.933951493810717
1,5,13,9,27.369281505287276
5,2,9,18,33.00215762171129
3,1,11,15,25.9043172618995
5,9,2,5,27.53578981065439
3,2,8,10,23.964545218448425
4,6,12,18,40.75086267080906
5,1,8,18,27.28538917590174
4,1,3,17,18.490451300327965
2,9,3,14,26.891602010435
2,4,10,15,27.369353458467426
1,9,7,13,29.908622982952892
5,5,6,7,30.21623523194084
4,7,10,7,36.960304228124436
3,1,4,1,15.408275587935934
2,6,5,5,21.20634638219416
2,8,14,12,35.47735678002505
3,1,2,12,13.275683266241627
4,9,13,20,51.1439123071903
4,3,14,11,32.693375243354964
5,1,5,1,21.456458148818356
5,1,12,20,35.431379338206014
1,6,7,19,28.686504017524243
2,6,9,11,32.430420112075076
5,1,13,16,28.648790235241073
4,3,12,5,36.27074346656989
3,7,10,6,33.78938842638617
4,3,8,5,29.022971301418337
2,3,2,20,20.940738109892578
4,3,7,3,27.530538203003143
1,7,11,20,33.811280818909204
2,4,2,8,14.690054458573112
3,4,1,4,23.38624203539232
1,3,4,9,20.126943117412647
2,9,13,14,35.992443290740034
3,2,3,7,19.03309430546893
1,4,12,22,34.71575382895129
1,8,4,3,25.12037647971589
2,6,5,4,23.583344868412176
5,7,14,6,46.34899863856484
1,7,2,5,21.27532524759003
1,2,0,12,8.144192668481864
3,4,14,18,38.02622739772358
4,6,3,9,23.460046090752215
2,3,5,14,19.28520629710236
2,9,1,2,23.420509171065007
5,4,1,17,23.710725231736944
5,2,0,13,19.48129631760487
2,6,8,2,28.376678572438024
5,1,2,10,19.622797942531847
3,6,1,9,23.286533510828992
2,1,3,16,13.64832451257259
5,8,5,12,28.213876473239
2,5,0,1,20.721935904897542
4,6,8,12,29.778520256821142
1,2,8,18,25.990933282277233
2,2,7,4,19.718757498708847
1,9,5,15,29.29606193006972
5,3,3,9,21.1766167699483
1,6,1,11,15.778429002797068
2,5,7,19,28.904466351333898
4,4,6,12,27.30859179491294
5,2,11,20,36.64607410230621
2,8,13,15,37.73041646614991
5,7,3,21,34.353514087478125
3,2,2,20,23.264057788093776
1,6,14,0,34.697598810728834
3,8,5,21,37.02896059551653
2,7,14,8,36.987593159759896
4,1,14,15,31.978041982652652
5,5,0,18,31.03401725326958
1,2,1,14,13.594805222797097
5,6,6,17,32.23746887175297
2,7,10,21,33.71105328745337
5,7,2,11,24.532637203122
1,3,13,13,28.325412659238605
2,7,12,2,35.20784964040178
5,5,0,3,21.054426960678786
4,8,1,5,26.907794453339562
2,8,9,15,29.973708853853648
2,7,9,12,31.44435876744929
4,6,13,11,38.79644162617712
3,2,8,21,29.783485308762163
1,6,6,11,23.871071308193876
3,9,6,1,31.11175545974928
5,2,13,12,33.17661282085821
4,1,9,2,27.618197163723345
3,5,7,12,27.729829711432405
2,6,14,1,35.77617799933509
5,3,11,18,37.87297963481188
5,8,11,8,41.50289967202645
3,7,7,19,36.81786137713891
3,2,8,0,22.34406588374941
4,7,1,12,25.885494569015666
1,1,13,1,23.647832273445854
3,9,7,14,33.527706662867075
3,7,7,18,36.57047309405569
2,6,12,15,29.49659741269851
5,2,4,10,20.63236032637749
1,3,4,14,14.981213899963617
2,1,3,5,12.639311040557761
4,5,13,13,35.77530219819443
4,9,4,5,34.68476175692399
3,6,1,18,28.55689377075064
3,5,1,4,18.53882039830555
4,3,4,10,24.03776672017717
3,5,10,3,30.413554652622533
1,8,12,8,34.0874985699455
3,2,2,8,14.438281343458893
5,5,0,16,19.85863289791118
3,6,8,7,31.06469706761192
2,8,1,14,22.26569162256017
1,8,13,8,35.645194306126726
2,5,11,4,32.88749518808806
2,9,13,3,37.62239992905992
5,4,9,19,36.340729207995004
1,9,1,17,25.237322479158387
1,7,13,8,33.13397856076807
1,6,3,20,22.99338550248179
1,4,1,2,15.67136431858517
1,2,6,21,21.724647711451585
5,8,14,8,42.15472356451763
3,6,11,8,33.37937319990882
2,3,9,20,30.953372042215822
1,7,14,23,31.98163578793856
3,7,0,3,19.135128440461415
3,6,10,20,36.839881880238984
2,2,1,6,10.999934644045222
5,8,10,6,36.44785463605886
4,1,4,22,24.312232134016888
4,1,14,7,33.5121409471927
3,6,1,20,27.776034715121277
2,5,8,0,25.886117943917274
4,9,3,8,32.665143978459156
3,7,8,22,39.56991915353768
5,2,10,11,30.982442982727186
4,7,11,5,35.967616722702736
3,3,0,12,18.625231649341558
3,1,0,4,15.537097112889207
1,8,0,20,24.50679230697845
5,3,13,18,42.545690980125954
1,8,3,0,21.037430692158342
2,7,8,21,29.965519438681994
1,2,7,23,16.457621786789105
1,1,6,17,16.11313936028914
4,7,14,7,40.151640720313225
3,1,0,23,14.42372566130218
5,6,2,7,23.4286890010158
1,8,8,14,25.667776840251896
5,7,14,18,48.82460893116061
1,4,8,9,19.728146685846593
2,1,4,23,14.758493016888604
1,1,11,15,21.74912586619214
4,4,12,10,32.09902161083512
3,5,5,11,25.65572242819258
2,7,10,15,27.37626521208866
1,4,12,15,31.063856179866743
5,1,5,19,26.83972792942529
2,7,9,2,29.95945627429466
2,2,3,8,20.98715440485315
1,2,0,7,7.280199089541236
2,8,4,9,23.70980409233555
5,5,12,12,39.708994556189204
2,2,0,17,8.887073016331275
5,5,0,12,23.49036088169724
1,8,10,12,29.787437502301344
3,6,4,14,21.567718876314693
2,3,4,12,19.35369871141461
3,8,6,15,31.312514782419015
5,9,1,7,29.702771709686
2,5,14,18,42.438177890048735
4,2,5,9,20.457005350952677
3,2,1,11,16.93314724764664
2,7,14,13,36.9546830272541
3,1,12,5,28.8430435302046
2,2,9,20,26.79182634173965
1,4,4,23,15.030661213928452
3,1,3,8,14.7359770931599
4,4,10,6,30.872442872743804
4,5,9,5,32.66179107792162
5,9,4,21,38.33457352753243
2,1,1,0,12.130154042632057
3,5,7,20,35.35112437222019
5,2,7,13,26.35155590358783
3,9,5,23,29.435252766659215
2,6,2,5,21.28064933114146
4,2,3,11,16.168368701943653
1,3,0,16,8.064085621541972
4,8,8,4,34.3318953073768
5,1,9,10,25.434198815607377
1,3,4,4,15.08352313352462
5,1,13,11,33.969546887821295
2,8,7,2,30.452489895261664
1,1,2,23,10.74604990275797
5,5,3,8,26.265932137263672
2,4,3,5,17.750970510977496
4,7,7,21,38.598681808118094
2,5,14,1,34.88508357252066
3,8,11,1,38.1818656982099
2,1,8,21,26.98985399210552
2,5,2,11,19.00809627963967
3,4,6,7,22.803579047515502
5,3,8,1,28.765391156332043
5,5,1,8,23.93324908002252
2,3,3,15,15.751946905460136
3,8,2,14,28.65973830950215
3,3,7,13,27.169722333232844
4,1,3,19,22.859864279466677
5,9,8,3,40.16175999535755
1,9,0,3,21.620043030679394
5,6,0,10,23.006758268662676
5,1,3,20,25.924020965153055
4,8,2,23,25.851487789874465
1,2,2,17,10.639994211983202
4,9,9,4,38.25380685116976
1,8,11,1,33.1776161488067
2,3,1,14,20.08817507067588
1,5,13,10,29.789060189992743
4,9,9,23,36.242072025703216
5,1,9,16,29.145508436709648
1,9,1,15,21.649887200175314
1,4,7,14,20.104759331976133
3,4,0,22,20.828373389514994
5,4,13,2,36.240936503558856
2,9,14,19,46.40890214935785
4,6,7,14,31.263251972116933
2,8,9,23,30.133215244115767
5,4,2,18,32.06943644899237
1,3,1,12,10.885240288824479
1,1,8,15,16.62534389796043
5,7,4,22,37.634053381267556
1,4,14,11,32.79512161509409
1,8,13,16,35.307113563314275
1,3,4,15,13.718775524474017
4,1,12,8,29.093796237055663
4,5,5,5,23.7658728099994
3,2,3,18,27.569490091391863
2,3,6,22,26.27433588828139
5,6,6,12,32.80298837525907
5,3,10,20,35.75944885523513
5,3,8,23,32.711334349214596
3,6,5,7,24.995042818612518
4,5,12,11,33.18235460638696
3,9,0,8,25.109769814768747
5,1,8,21,32.86012877161713
2,3,11,3,30.95738958610527
1,3,12,12,29.12859571637963
4,6,9,1,35.19016977926796
4,8,8,2,33.22959953942286
3,3,4,4,18.887319244468003
4,3,6,23,22.944307243960488
5,6,0,17,23.698692202816908
5,8,3,20,31.77345096480682
3,6,11,13,35.930915788998
5,3,9,1,28.250826613709027
2,4,3,14,16.303802931853006
3,1,4,7,16.48833644535853
2,8,5,15,24.315233937076766
1,4,3,2,17.888581186204924
2,6,5,23,22.06795540581436
1,3,9,19,28.302938548406516
1,6,6,19,30.049761785724503
2,9,2,22,28.801285136647902
3,9,8,4,32.66509385511625
5,3,7,3,26.29566629007628
5,3,0,22,22.335560520645355
1,4,12,11,26.559285043151927
1,7,1,18,23.83476120484214
3,3,1,14,13.93396798921663
4,8,9,12,34.516014688097705
2,8,8,4,30.91555320669322
1,6,11,11,29.26935184960954
5,4,8,18,30.265620824189636
3,5,8,1,29.36726365624829
2,2,0,6,14.476899215163735
3,6,6,22,31.05471712852663
2,3,14,4,26.83018504669727
2,6,11,19,34.67122460428904
1,5,10,10,24.912236909603358
3,2,12,17,30.799710671043837
3,5,2,17,18.712703933278977
5,5,10,6,33.78393091448647
5,9,8,9,41.45647312076657
1,8,7,22,32.72196112075464
1,7,2,19,25.291194857402196
4,3,0,13,17.297606056756774
5,4,8,19,37.555373307246626
2,6,12,19,38.20810228229061
3,3,9,10,30.007086023983703
1,9,0,1,24.42532819581828
3,8,14,12,40.42743370805066
3,6,2,12,22.32554819897177
4,4,12,8,33.72724159554997
5,7,5,16,30.36713970339757
1,3,5,14,17.767489867309347
3,8,13,23,35.71581338465856
1,1,10,21,24.07585246789525
2,3,9,22,30.872973906257403
4,5,3,20,30.176108752869702
2,5,1,21,22.445419580517818
1,2,12,21,30.237786418301514
1,8,9,15,32.81231322830593
5,5,5,9,27.72877144624851
3,7,9,19,34.429596247697184
3,7,4,11,27.554411794329635
2,5,12,4,31.97251029413216
4,8,5,19,37.519392248879235
3,9,6,16,29.305560538544835
5,4,10,9,29.999517216634683
2,4,8,5,25.129878789804486
2,8,11,20,39.5898924507224
5,1,11,19,33.98564493190373
4,4,13,5,37.493483474035706
5,6,6,11,31.18021954158353
4,4,3,20,30.06204410138112
5,6,9,18,41.556437213270364
5,5,4,1,25.12019434220627
1,9,14,12,35.526135982870095
2,9,12,21,39.33557619394206
5,4,5,19,32.86252274228007
5,4,12,10,35.59621554988247
3,8,8,14,35.30018784669048
2,4,4,12,20.99016538524668
3,2,4,2,16.204076687069197
2,2,6,13,18.275881058443385
3,1,1,7,9.479127027237812
5,5,2,8,25.486745689138463
5,6,11,14,42.781496685797464
1,9,1,22,26.96163654651021
3,5,9,17,29.702370738794876
4,6,9,7,32.765365035442976
1,6,11,10,29.91170321830189
3,3,13,4,30.78753121229392
3,4,1,14,19.435710827513105
1,1,2,14,9.355165495333779
5,4,5,6,25.538049113067924
3,1,4,20,19.715040404818023
5,5,10,17,34.43494770017986
1,8,14,11,33.58835326800272
5,8,13,11,45.50507277864764
2,5,12,3,30.03811878441238
4,2,4,10,16.86196887435738
3,6,1,20,23.92914891884935
4,1,1,5,15.970086705927418
5,7,11,20,45.004709858137176
3,4,0,9,17.70785471145361
5,5,2,14,23.255320731705112
2,6,11,0,30.057540920129487
1,1,11,16,20.323319421502788
3,9,10,2,37.63327027403018
2,4,13,10,30.832590270228543
2,8,6,17,27.305193688373926
3,5,10,9,29.181080442294224
5,8,4,20,35.754119947011404
2,1,6,8,17.716972681423176
4,8,8,6,37.28164323053625
2,4,5,10,21.373193483453885
5,2,1,7,18.52678885993379
5,6,0,1,23.17093211859689
4,2,0,4,19.40378887483058
2,5,9,8,28.949452759812843
5,2,8,0,29.557422222348013
3,3,13,16,32.594780717186175
1,6,5,9,21.900118771436492
1,1,5,7,16.895571875894483
1,6,3,17,16.664373415002157
2,3,11,9,29.801882598693915
4,7,13,8,40.58427784676127
5,2,1,3,20.171800012374085
3,6,9,1,29.286027351623815
3,8,2,18,32.26191827762976
2,1,2,9,15.190094389864742
1,9,7,16,27.491182170211303
2,5,5,2,21.152044671319864
4,5,6,20,30.63278228611311
4,5,8,18,36.19597897865116
5,6,0,18,28.803685684372205
5,2,1,21,28.444966821374177
4,6,14,18,40.731819660098125
4,4,8,18,31.85876172489676
4,8,4,14,29.824051169583885
2,9,3,17,27.430022724865296
4,9,0,16,27.739490378722785
3,8,8,9,32.76899318851331
1,3,10,23,24.204784724156816
4,4,12,13,33.6368672921246
1,1,8,18,25.198731194035293
2,9,3,22,29.987490071713555
1,5,8,17,23.214018201118936
2,6,9,10,30.178865963529713
3,3,12,10,33.04467975274904
2,8,0,11,19.731503071194624
2,7,14,7,36.782365110305506
5,1,4,15,20.543146010840495
4,5,0,23,21.609531578184654
4,9,3,7,26.817450253608627
3,6,11,23,32.50855265301994
3,8,4,13,26.651582059156432
4,1,13,22,34.41529205229349
5,7,10,17,32.42223620670367
4,3,2,23,23.94889525513208
5,9,1,20,29.711608963847915
3,6,5,21,31.952413340003766
1,5,10,3,23.912162445201393
3,8,12,16,34.91057372724642
3,8,2,12,25.676045690178185
2,3,9,4,25.68249401773241
2,2,0,2,9.849048576473283
2,2,10,8,21.783890885408194
2,5,12,19,33.31020021897985
5,7,4,17,30.729414089507525
4,8,1,19,29.105610016232617
1,8,14,18,43.37742438960679
3,8,1,18,26.89243304996177
5,3,14,20,42.383601654634
1,2,3,15,16.689349360232477
5,4,3,0,24.73764172919506
5,1,3,4,16.519273386259727
3,3,6,23,23.500137362680473
4,9,0,14,26.007363840793463
2,7,12,11,33.816715163597635
4,7,7,0,35.072089713578784
3,1,11,13,25.80314918190533
3,7,12,17,36.92686482299866
3,7,9,17,30.9758980888034
1,4,8,5,22.03876847753133
4,7,9,0,36.546380014882104
4,8,12,16,39.67265486409136
5,3,13,17,35.67091898536276
5,2,14,14,36.802223939472356
5,7,5,11,34.7603936003521
3,5,3,12,19.788347219117334
4,5,5,19,30.51687988769885
3,5,9,1,32.21615079008212
1,7,6,3,28.68499081737995
5,9,5,2,33.976088737482755
3,8,10,18,40.542667604290585
3,6,0,7,20.702370715121557
1,7,4,11,22.768570292204313
2,9,7,11,31.39517696554111
4,6,14,9,41.52971477517134
2,1,7,0,15.298513887781043
5,4,11,4,32.88949742077902
3,8,9,19,40.077478558954255
1,7,8,10,26.107538879023945
1,3,3,8,15.672940172867037
4,3,9,13,30.473143809861043
2,3,5,2,22.70025819888093
4,1,6,4,22.25489316522159
3,1,4,23,20.279006727234464
4,6,14,20,44.08372659641426
1,1,10,8,19.892931986564506
1,5,7,17,19.8137662903777
5,4,2,5,21.39342101780861
5,5,7,20,35.90943192183458
3,7,14,6,38.35129909837819
2,6,13,15,34.058883805841134
4,9,4,7,34.9729874398795
3,6,0,22,26.502255662839083
5,9,12,9,44.50893218137255
4,4,5,4,28.65595649831114
5,1,1,10,16.987106958351696
4,1,14,20,35.28218039057
2,7,6,12,29.144912191208185
3,3,14,19,38.2716662938518
4,2,14,1,32.71130757569382
1,6,8,13,25.47888129874907
1,6,2,8,18.056060656981224
4,7,13,9,38.89800671716114
4,5,9,9,31.29441385467596
4,8,13,9,40.00509014027075
1,7,3,18,27.210823051698558
1,2,3,10,15.09308330597455
4,1,3,10,16.970629765710594
5,9,2,2,32.705241357465255
5,5,4,18,29.757256297866935
2,5,8,23,27.10751462683241
3,4,14,21,39.90750345741756
5,2,10,0,29.832538900649585
1,5,7,11,23.014779029374505
5,2,9,14,28.33305816301339
2,7,1,13,19.684696656515328
2,9,11,2,35.701011803439926
3,9,8,19,38.00740137488663
5,6,11,12,39.47906752474632
1,1,9,17,15.09491559029397
1,6,1,15,16.930847864219903
4,5,6,5,23.89847634924424
1,4,4,9,15.672300738014407
3,6,14,16,35.64638197160221
3,6,12,16,37.079174766231255
1,6,6,7,25.507362198719992
1,2,4,3,14.945384843351754
4,7,11,14,36.827725337753016
1,4,5,0,21.074976432094463
4,9,7,6,37.16270913104846
4,2,0,9,14.85040540750614
1,5,12,6,30.245523681801334
2,4,10,0,25.087102821529648
2,9,12,16,36.121068149204596
4,4,11,11,33.38840746297209
1,8,0,16,17.684600565643805
2,8,4,14,25.09001919907964
1,6,14,23,29.482527496316767
1,6,0,15,16.90164197524616
1,8,2,22,24.63487957852516
5,9,9,13,37.657736079023785
1,5,14,2,34.01047235354365
5,1,8,18,29.725327112157455
4,1,13,11,31.60497310762382
2,2,12,18,33.598456690780694
2,5,6,17,25.534596993218624
2,4,11,13,27.701684136867833
2,1,5,19,20.645608534509996
2,4,7,22,26.573367211057036
2,4,7,8,19.87698520443735
2,4,5,2,22.544456202831178
4,1,3,22,24.45438799706638
1,9,3,11,25.053950037329365
3,3,3,19,18.42374103434079
5,4,5,16,26.645572591839084
